,id,title,director,actor,overview,popularity,vote_average,vote_count,runtime,genres_list,key,country,year
4112,55561,Clockwatchers,Jill Sprecher,"Toni Collette,Parker Posey,Lisa Kudrow,Alanna Ubach,Helen FitzGerald,Stanley DeSantis,Jamie Kennedy,David James Elliott,Debra Jo Rupp,Kevin Cooney,Bob Balaban,Paul Dooley,Scott Mosenson,Joshua Malina",Iris can best be described as a wallflower. She begins her first day as a temp for the nondescript Global Credit Association by waiting in a chair for two hours...,1.196943,5.6,13,96.0,"Comedy,Drama","independent film,woman director",,81.0
4113,42889,The Virginity Hit,"Huck Botko,Andrew Gurland","Matt Bennett,Zack Pearlman,Jacob Davich,Justin Kline,Krysta Rodriguez,Nicole Weaver,Savannah Welch,Tina Parker","Four guys, one camera, and their experience chronicling the exhilarating and terrifying rite of passage: losing your virginity. As these guys help their buddy get laid, they'll have to survive friends with benefits, Internet hookups, even porn stars during an adventure that proves why you will always remember your first time.",3.125382,4.6,19,120.0,Comedy,"loss of virginity,teenage boy,teen comedy,teenage sexuality,found footage,sex comedy,virginity",United States of America,94.0
4114,10656,Subway,Luc Besson,"Isabelle Adjani,Christopher Lambert,Richard Bohringer,Michel Galabru,Jean-Hugues Anglade,Jean Reno,Jean-Pierre Bacri,Jean Bouise","Fred, a raffish safe blower, takes refuge in the Paris Metro after being chased by the henchmen of a shady businessman from whom he has just stolen some documents. While hiding out in the back rooms and conduits of the Metro, Fred encounters a subterranean society of eccentric characters and petty criminals. Despite being pursued by the henchmen, Fred finds the time to flirt with Héléna, blow a safe, rob a train, evade the hapless Metro police, and start a rock band",5.261065,6.3,86,104.0,"Action,Thriller","paris,culture clash,subway,metropolis,blackmail,document,criminal,socialite,punk band",France,69.0
4115,24363,House of D,David Duchovny,"Robin Williams,David Duchovny,Anton Yelchin,Téa Leoni,Erica Tazel,Alice Drummond,Erykah Badu,Frank Langella,Zelda Williams,Olga Sosnovska,Orlando Jones,Claire Lautier,Michael Chapman,Lisby Larson","An American artist living a bohemian existence in Paris, Tom Warshaw (David Duchovny) is trying to make sense of his troubled adult life by reflecting upon his extraordinary childhood.",6.337735,6.1,23,97.0,"Comedy,Drama","self-discovery,friendship",United States of America,89.0
4116,13121,Teeth,Mitchell Lichtenstein,"Jess Weixler,John Hensley,Josh Pais,Hale Appleman,Lenny Von Dohlen,Vivienne Benesch,Ashley Springer","Dawn is an active member of her high-school chastity club but, when she meets Tobey, nature takes its course, and the pair answer the call. They suddenly learn she is a living example of the vagina dentata myth, when the encounter takes a grisly turn.",7.359286,5.2,210,94.0,"Comedy,Horror",,United States of America,91.0
4117,24746,Six-String Samurai,Lance Mungia,"Jeffrey Falcon,Justin McGuire,Kim De Angelo,Stephane Gauger,Clifford Hugo,Oleg Bernov,Igor Yuzov,Zhenya Kolykhanov,George L. Casillas,Avi Sills,Monti Ellison,Kareem,Paul Szopa,Richard McGuire,Zuma Jay","In a post-apocalyptic world where the Russians have taken over a nuked USA and Elvis is king of Lost Vegas, Buddy is a '50s rocker and wandering warrior rolled into one, too-cool package. Armed with his six-string in one hand and his sword in the other, Buddy is on his way to Vegas to succeed Elvis as King. Along the way, he saves an orphan who decides to tag along.",1.892183,5.8,36,91.0,"Action,Adventure,Science Fiction",independent film,United States of America,82.0
4118,325140,Hum To Mohabbat Karega,,,"Raju, a waiter, is in love with the famous TV reporter Greeta Kapoor. After a man is murdered, Kapoor shows up at Raju's door to ask him some questions - it turns out that Raju served the dead man his last supper, and the authorities hope that he might be able to help them. Raju lies and says that he was an eye witness, in order to spend more time with Kapoor. He gives the police a false description of the killer, but it matches his best friend Kutti, so soon Kutti is wanted by the police, and the Mafia, who is responsible for the killing, is after Raju.",0.001186,0.0,0,0.0,,,,84.0
4119,12109,It's All Gone Pete Tong,Michael Dowse,"Paul Kaye,Kate Magowan,Neil Maskell,Beatriz Batarda,Pete Tong,Mike Wilmot,Tim Plester,Paul Spence,Steve Oram,Carl Cox,Tiësto","Its All Gone Pete Tong is a comedy following the tragic life of legendary Frankie Wilde. The story takes us through Frankie's life from one of the best DJ's alive, through subsequent battle with a hearing disorder, culminating in his mysterious disappearance from the scene.",3.911445,7.1,52,90.0,"Drama,Comedy,Music","disc jockey,loss of family,cocaine,comeback,recording studio,british,ibiza,based on true story,disabled","Canada,United Kingdom",88.0
4120,27023,Saint John of Las Vegas,Hue Rhodes,"Steve Buscemi,Romany Malco,Tim Blake Nelson,Sarah Silverman,John Cho,Emmanuelle Chriqui",An ex-gambler is lured back into the game by a veteran insurance-fraud investigator.,2.559806,5.9,18,84.0,Comedy,"independent film,aftercreditsstinger",United States of America,93.0
4121,22913,24 7: Twenty Four Seven,Shane Meadows,"Bob Hoskins,Danny Nussbaum,Bruce Jones,Annette Badland,Frank Harper,Darren O. Campbell,Karl Collins,Justin Brady,Jimmy Hynd,Johann Myers,James Corden,Mat Hand,James Hooton,Toby,Krishan Beresford","In a typical English working-class town, the juveniles have nothing more to do than hang around in gangs. One day, Alan Darcy, a highly motivated man with the same kind of youth experience, starts trying to get the young people off the street and into doing something they can believe in: Boxing. Darcy opens a boxing club, aiming to bring the rival gangs together.",0.744406,6.3,10,96.0,"Comedy,Drama,Romance","transporter,sport,friends,nottingham",United Kingdom,81.0
4122,273899,Stonewall,Roland Emmerich,"Jeremy Irvine,Jonny Beauchamp,Jonathan Rhys Meyers,Ron Perlman,Caleb Landry Jones,Karl Glusman,Vladimir Alexis,Alexandre Nachi,Joey King,Matt Craven,Atticus Mitchell,David Cubitt,Mark Camacho,Andrea Frankle,Kwasi Songui,Joanne Vannicola,Wilson Gonzalez Ochsenknecht","""Stonewall"" is a drama about a young man in New York caught up during the 1969 Stonewall Riots, a pivotal event widely considered the starting point for the modern gay civil rights movement.",5.16023,5.2,32,129.0,Drama,stonewall riot,United States of America,99.0
4123,20653,Roadside Romeo,,"Saif Ali Khan,Kareena Kapoor,Javed Jaffrey,Tanaaz Currim Irani,Vrajesh Hirjee","This is the story of Romeo. A dude who was living the life. He had the works - the mansion to live in, the chicks to party with and the cars to be driven around in. Until one day, the family he was the favourite pet of, decided to move and left him back, abandoned on the mean streets of Mumbai. Romeo is now faced with situations he has never been in before. He encounters four strays, who scare the daylights out of him. But soon, he smooth talks his way into their hearts and he makes friends. Then, Romeo finds love! He encounters the beautiful, ravishing Laila, the most beautiful girl he has ever seen - and he loses his heart to her at first sight. Finally, he encounters a villain! The dreaded Don of the area - Charlie Anna. The Don who everyone is scared of. So hop on to the adventure as Romeo, wins friendship, love and a new life - in spite of Charlie Anna and his gang!",0.253595,6.7,3,93.0,"Animation,Family,Foreign",,"India,United States of America",92.0
4124,67373,This Thing of Ours,Danny Provenzano,"James Caan,James Caan,Frank Vincent,Vincent Pastore,Louis Vanaria,Christian Maelen,Edward Lynch,Chuck Zito","Using the Internet and global satellites, a group of gangsters pull off the biggest bank heist in the Mafia's history.",0.046868,5.0,1,100.0,"Drama,Action,Thriller",heist mafia internet,,89.0
4125,171759,The Lost Medallion: The Adventures of Billy Stone,Bill Muir,"William Brent,Sammi Hanratty,James Hong,Alex Kendrick,Mark Dacascos,Jansen Panettiere,Tiya Sircar,William Corkery,Marlowe Peyton",A man who stops into a foster home to drop off some donations soon tells the kids a story about two teenage friends who uncover a long-lost medallion that transports them back in time.,2.952932,5.6,13,97.0,"Adventure,Family",,United States of America,97.0
4126,206296,The Last Five Years,Richard LaGravenese,"Anna Kendrick,Jeremy Jordan,Natalie Knepp,Bettina Bresnan,Marceline Hugot,Rafael Sardina,Allison Macri,Alan Simpson,Nic Novicki,Tamara Mintz,Cassandra Inman,Meg Hudson,Laura Harrier,Cat Lynch","In New York, a struggling actress and a successful writer sing about their failed marriage from two perspectives.",5.563068,5.5,143,94.0,"Comedy,Drama,Music,Romance","wife,musical,marriage,divorce",United States of America,98.0
4127,35219,The Missing Person,Noah Buschel,"Michael Shannon,Amy Ryan,Frank Wood,Linda Emond,John Ventimiglia,Margaret Colin,Paul Sparks,Yul Vazquez,Paul Adelstein,Liza Weil,Daniel Franzese,Merritt Wever,Gary Wilmes","Private detective John Rosow is hired to tail a man on a train from Chicago to Los Angeles. Rosow gradually uncovers the man's identity as a missing person; one of the thousands presumed dead after the 9/11 terrorist attacks on the World Trade Center. Persuaded by a large reward, Rosow is charged with bringing the missing person back to his wife in New York City.",1.161034,6.4,9,95.0,"Comedy,Drama,Mystery,Thriller","detective,independent film,train,alcoholic,missing person",United States of America,93.0
4128,28260,Return of the Living Dead 3,Brian Yuzna,"Melinda Clarke,J. Trevor Edmond,Kent McCord,Sarah Douglas,James T. Callahan,Basil Wallace,Mike Moroff,Julian Scott Urena,Pía Reyes,Sal Lopez,Dana Lee,Jill Andre,David Wells,Anthony Hickox,Brian Peck,Gary Schmoeller,Michael Deak","Colonel Reynolds and his group of government scientists continue their work on re-animating the dead for military use. His son Curt uses a stolen security pass to sneak in with his thrill-seeking girlfriend Julie, with shocking, deadly results!",7.502934,5.9,88,97.0,"Comedy,Science Fiction,Romance,Horror","gang,zombie",United States of America,77.0
4129,7515,London,Hunter Richards,"Chris Evans,Jessica Biel,Joy Bryant,Jason Statham,Kelli Garner,Isla Fisher,Louis C.K.,Jeff Wolfe,Dane Cook,Lina Esco,Paula Patton,Kat Dennings,Juliette Marquis,John Newton,Sophie Monk,Casey LaBow",London is a drug laden adventure that centers on a party in a New York loft where a young man is trying to win back his ex-girlfriend.,5.350423,6.1,96,92.0,"Drama,Action,Romance","new york,celebration","United Kingdom,United States of America",89.0
4130,13075,Sherrybaby,Laurie Collyer,"Maggie Gyllenhaal,Michelle Hurst,Sandra Rodríguez,Danny Trejo,Brad William Henke,Sam Bottoms,Giancarlo Esposito,Bridget Barkan","After serving time in prison, former drug addict Sherry Swanson returns home to reclaim her young daughter from family members who have been raising the child. Sherry's family, especially her sister-in-law, doubt Sherry's ability to be a good mother, and Sherry finds her resolve to stay clean slowly weakening.",4.261509,6.3,41,96.0,Drama,"independent film,mother daughter relationship,woman director",United States of America,90.0
4131,335866,Circle,"Aaron Hann,Mario Miscione","Julie Benz,Carter Jenkins,Cesar Garcia,Mercy Malick,Lisa Pelikan,Molly Jackson,Sara Sanderson,Michael Nardelli,Lawrence Kao,Fay DeWitt,Kurt Long,Kevin Sheridan,Matt Corboy,Kaiwi Lyman,Jordi Vilasuso",Could you trust a jury of your peers with your life? The contestants of a mysterious death game must make harrowing decisions as they strategize for survival in this psychological sci-fi thriller.,6.752141,6.0,333,87.0,"Horror,Science Fiction","survival,execution,stranger,no memory",United States of America,99.0
4132,13510,Eden Lake,James Watkins,"Kelly Reilly,Michael Fassbender,Tara Ellis,Jack O'Connell,Finn Atkins,Jumayn Hunter,Thomas Turgoose,James Burrows,Lorraine Bruce,Tom Gill,Shaun Dooley,James Gandhi,Bronson Webb,Lorraine Stanley,Rachel Gleeves,Alex Palmer","Eden Lake is a relentlessly tense and immaculately paced horror-thriller about modern youth gone wild. When a young couple goes to a remote wooded lake for a romantic getaway, their quiet weekend is shattered by an aggressive group of local kids. Rowdiness quickly turns to rage as the teens terrorize the couple in unimaginable ways, and a weekend outing becomes a bloody battle for survival.",20.362373,6.7,406,91.0,"Horror,Thriller","beach,wife husband relationship,lake,camping,rottweiler,sadism,forest,revenge,survival,fear,violence,couple,gang violence,teenage killer",United Kingdom,92.0
4133,215881,Plush,Catherine Hardwicke,"Emily Browning,Xavier Samuel,Cam Gigandet,Dawn Olivieri,Frances Fisher,Thomas Dekker,Marlene Forte,Kennedy Waite,Casey LaBow,Elizabeth Peña,Brandon Jay McLaren,James Kyson,Indira G. Wilson,Devix Szell,Christopher Craven,Jesse Lewis IV,Kimiko Gelman,Kaitlin Thomas,Justin Sandler","A young singer/songwriter, despite being married, becomes involved with her new guitarist, who she soon discovers has a dark past and may be a danger to her and those close to her.",5.099368,5.4,40,98.0,Thriller,woman director,United States of America,97.0
4134,18238,Lesbian Vampire Killers,Phil Claydon,"James Corden,Mathew Horne,Paul McGann,MyAnna Buring,Vera Filatova,Silvia Colloca,Lucy Gaskell,Louise Dylan,Ashley Mulheron,Tiffany Mulheron,Emer Kenny,Emma Clifford,Travis Oliver,Susie Amy,John Pierce Jones","With their women having been enslaved by a pack of lesbian vampires, the remaining menfolk of a rural town send two hapless young lads out onto the moors as a sacrifice.",6.632891,5.3,124,86.0,"Horror,Comedy","female nudity,horror,dark comedy,female homosexuality,female vampire",United Kingdom,93.0
4135,22600,Gangster's Paradise: Jerusalema,Ralph Ziman,"Daniel Buckland,Robert Hobbs,Rapulana Seiphemo,Jeffrey Zekele,Ronnie Nyakale,Shelley Meskin,Malusi Skenjana,Jafta Mamabolo,Motlatsi Mahloko,Kenneth Nkosi,Lerato Moloi,Thandy Matlaila,Mzwandile Ngubeni,Gladys Mahlangu","This South African movie tracks the rise of a once-petty criminal to the heights of the criminal underworld. After cutting his teeth on hijacking, before moving onto bigger game, an ambitious man hits a setback when most of his gang are shot.",1.717376,6.8,16,120.0,"Drama,Action,Crime,Foreign","hearing,gang of thieves,organized crime",South Africa,92.0
4136,12612,Freeze Frame,John Simpson,"Lee Evans,Sean McGinley,Ian McNeice,Colin Salmon","Sean Veil is an ultra paranoid murder suspect who takes to filming himself round the clock to provide an alibi, just in case he's ever accused of another crime. Problems arise however when the police do come calling and the one tape that can prove his innocence has mysteriously disappeared.",4.922397,6.9,18,99.0,"Thriller,Drama,Crime","loss of family,camcorder,alibi,suspect,murder","United Kingdom,Ireland",88.0
4137,50698,Grave Encounters,"Colin Minihan,Stuart Ortiz","Sean Rogerson,Juan Riedinger,Ashleigh Gryzko,Mackenzie Gray,Arthur Corber,Benjamin Wilkinson,Michele Cummins,Luis Javier,Shawn Macdonald,Merwin Mondesir,Bob Rathie,Fred Keating",A crew from a paranormal reality television show lock themselves in a haunted psychiatric hospital. They search for evidence of paranormal activity as they shoot what ends up becoming their final episode.,13.222268,6.1,381,92.0,"Thriller,Horror","camcorder,reality,insane asylum,paranormal,haunting,psychiatric hospital,ghost hunting,paranormal investigation,labyrinth,mental asylum,found footage","Canada,United States of America",95.0
4138,115210,Stitches,Conor McMahon,"Ross Noble,Tommy Knight,Gemma-Leah Devereux,John McDonnell","The clumsy and unfunny clown Richard ""Stitches"" Grindle entertains at the 10th birthday party of little Tom, but the boy and his friends play a prank with Stitches, tying his shoelaces. Stitches slips, falls and dies. Six years later, Tom gives a birthday party for his friends at home, but Stitches revives to haunt the teenagers and revenge his death.",7.447714,5.5,92,86.0,Horror,"slapstick,teen angst,slaughter,dark comedy,supernatural being,killer clown,revenge killing",Ireland,96.0
4139,34335,Nine Dead,Chris Shadley,"Melissa Joan Hart,John Terry,Chip Bent,Lawrence Turner,Edrick Browne,John Cates,Marc Macaulay,Lucille Soong,Ritchie Montgomery",Communication is the key to the survival for nine strangers who have been kidnapped by a masked gunman and told that one of them will die every ten minutes until they discover how they are all connected. Who of the nine lives and who dies?,9.68793,5.2,84,98.0,"Crime,Drama,Horror,Thriller","kidnapping,murder,suspense",United States of America,94.0
4140,459488,"To Be Frank, Sinatra at 100",Simon Napier-Bell,Tony Oppedisano,,0.050625,0.0,0,,Documentary,"music,actors,legendary perfomer,classic hollywood,frank sinatra,singers",United Kingdom,99.0
4141,11302,Bananas,Woody Allen,"Woody Allen,Louise Lasser,Carlos Montalbán,Nati Abascal,Jacobo Morales,Miguel Ángel Suárez,René Enríquez,Charlotte Rae,Stanley Ackerman,Dorothi Fox,Eddie Barth,Conrad Bain,Baron De Beer,Sylvester Stallone,Howard Cosell,Tino García","When a bumbling New Yorker is dumped by his activist girlfriend, he travels to a tiny Latin American nation and becomes involved in its latest rebellion.",5.941852,6.7,165,82.0,Comedy,"revolution,political activism,loser",United States of America,55.0
4142,119458,Supercapitalist,Simon Yin,"Linus Roache,Derek Ting,Richard Ng,Michael Park,Kathy Uyen,Darren E. Scott,Jake Boswell,Theodore Bouloukos,Danny Boushebel,Kenneth Tsang",A maverick New York hedge fund trader with uncanny analytic abilities moves to Hong Kong and orchestrates a mega-deal that swiftly escalates beyond his control.,0.174311,3.5,2,103.0,Thriller,,"United States of America,Hong Kong",96.0
4143,20406,Rockaway,"Jeff Crook,Josh Crook","Nicholas Gonzalez,Mario Cimarro,Oleg Taktarov,Vitali Baganov,Ricardo Chavira,David Vadim,Joseph Siravo,Chris Ferry,Delilah Cotto,John Carlino,Chance Kelly","Trane is a decorated war hero just shipped home to the States from Afghanistan after the brutal murder of his wife and child back in Rockaway, Queens. Upon his return, Trane encounters his old friend Dave, who describes the new forces of crime and prostitution that have moved into their neighborhood and caused the destruction of his family.",0.361554,5.8,2,76.0,"Action,Adventure,Drama",,United States of America,91.0
4144,3766,The Lady from Shanghai,Orson Welles,"Rita Hayworth,Orson Welles,Everett Sloane,Glenn Anders,Ted de Corsia,Erskine Sanford,Gus Schilling,Lou Merrill,Carl Frank,Evelyn Ellis,Harry Shannon,William Alland,Alvin Hammer,Byron Kane,Mary Newton,Jessie Arnold,Tom Coleman,Theresa Harris,Tiny Jones,Arthur Tovey,Jack Baxley,Edward Peil Sr.,Steve Benton,Eddie Coke,Al Eben,Milton Kibbee,Harry Strang,Norman Thomson,Philip Van Zandt,Joseph Granby,Wong Chung,Edythe Elliott,Dorothy Vaughan,John Elliott,Charles Ferguson,Errol Flynn,Maynard Holmes,Charles Meakin,Philip Morris,Sam Nelson,Joe Palma,Gerald Pierce,Joe Recht,Mabel Smaney,Blackie Whiteford,Richard Wilson",A romantic drifter gets caught between a corrupt tycoon and his voluptuous wife.,8.055084,7.2,102,87.0,"Crime,Drama,Mystery","new york,san francisco,aquarium,shanghai,yacht,romantic rivalry,insurance fraud,court,blonde,suspense,classic noir,film noir",United States of America,31.0
4145,18616,No Man's Land: The Rise of Reeker,Dave Payne,"Stephen Martines,Valerie Cruz,Mircea Monroe,Desmond Askew,Michael Robert Brandon,Michael Muhney,David Stanbra,Robert Pine","A sheriff and his son who are tracking down a group of bank robbers on their way to Mexico, only to discover that they are being stalked by a far more deadly enemy — The Reeker.",4.346271,4.4,27,88.0,"Horror,Thriller","sheriff,robber,burned alive,gore,serial killer,grim reaper,desert,held at gunpoint,death,taser,hit by a car,exploding gasoline station,flashback",United States of America,92.0
4146,18808,Highway,James Cox,"Jake Gyllenhaal,Selma Blair,Jared Leto,John C. McGinley,Jeremy Piven,Kimberley Kates,Mark Rolston,Arden Myrin","Jack is caught with the wife of his employer, a Vegas thug. The thug sends goons after Jack, who convinces his best friend, Pilot, to flee with him. Pilot insists that they head for Seattle, but doesn't tell Jack why. The goons learn from Pilot's drug source where the youths are headed, and they follow, hell bent on breaking Jack's feet. On the road, Jack and Pilot give a ride to Cassie, a distressed young woman. She and Jack hit it off. They pick up an aging stoner headed to Seattle for Kurt Cobain's memorial, and they help a circus sideshow family. Why is Pilot so set on Seattle, will the goons catch Jack, and is there any way the friends' competing needs can be resolved?",3.419685,5.6,37,97.0,"Action,Adventure,Drama",road movie,United States of America,86.0
4147,95755,Small Apartments,Jonas Åkerlund,"Matt Lucas,Juno Temple,James Caan,Dolph Lundgren,Billy Crystal,Peter Stormare,DJ Qualls,Johnny Knoxville,Rebel Wilson,Rosie Perez,Angela Lindvall,Tara Holt,James Marsden,Saffron Burrows,David Koechner","When a clumsy deadbeat accidentally kills his landlord, he must do everything in his power to hide the body, only to find that the distractions of lust, the death of his beloved brother, and a crew of misfit characters force him on a journey where a fortune awaits him.",5.100741,5.7,50,96.0,"Comedy,Crime",,United States of America,96.0
4148,198062,Coffee Town,Brad Copeland,"Glenn Howerton,Steve Little,Ben Schwartz,Adrianne Palicki,Josh Groban,Perry Joshep,Kristen Riley,Josh Perry,Matt Walsh,Brian Huskey,Jake Johnson",Three thirty-something friends band together when their carefree existence is threatened.,2.253589,6.7,45,87.0,Comedy,"coffee shop,slacker,thirty something,carefree",United States of America,97.0
4149,188652,The Ghastly Love of Johnny X,Paul Bunnell,"Will Keenan,Creed Bratton,De Anna Joy Brooks,Reggie Bannister,Jed Rowen,Kate Maberly,Paul Williams","A truly mad concoction, blending 1950s juvenile delinquents, sci-fi melodrama, song-and-dance, and a touch of horror, everything in just the right combination to create an engaging big screen spectacle! This curious and curiously entertaining story involves one Jonathan Xavier and his devoted misfit gang who, incidentally, have been exiled to Earth from the far reaches of outer space. Johnny's former girlfriend Bliss has left him and stolen his Resurrection Suit, a cosmic, mind-bending uniform that gives the owner power over others. Along the way, there will be several highly stylized musical numbers, lots of genuinely humorous dialogue, and a wacky plot-twist or two, all beautifully captured on the very last of Kodak's black-and-white Plus-X film stock.",0.209475,6.6,8,106.0,"Comedy,Fantasy,Music",,,97.0
4150,174311,All Is Bright,Phil Morrison,"Paul Rudd,Paul Giamatti,Sally Hawkins,Peter Hermann,Michael Drayer,Halley Feiffer,Amy Landecker,Curtiss Cook,Morgan Spector,Nikki M. James,Emory Cohen,Barbara Vincent","Two French Canadian ne’er-do-wells travel to New York City with a scheme to a get rich quick selling Christmas trees. Easygoing charmer Rene (Paul Rudd) clashes with misanthropic ex-con Dennis (Paul Giamatti), whose wife Rene just stole. Still, this odd couple must make an honest go of it in this fresh buddy comedy co-starring Sally Hawkins, by the director of the indie breakout hit Junebug.",3.613577,5.3,36,107.0,"Comedy,Drama","christmas tree,salesman,french canadian",United States of America,97.0
4151,12602,The Torture Chamber of Dr. Sadism,Harald Reinl,"Lex Barker,Christopher Lee,Karin Dor,Carl Lange,Christiane Rücker,Vladimir Medar,Dieter Eppler","In the Olden Tymes, Count Regula is drawn and quartered for killing twelve virgins in his dungeon torture chamber. Thirty-five years later, he comes back to seek revenge on the daughter of his intended thirteenth victim and the son of his prosecutor in order to attain immortal life.",1.296784,6.3,12,85.0,"Mystery,Horror,History","snake,cut-off arm,pit,revitalization,descendant,count,surrealism",Germany,51.0
4152,153795,Straight A's,James Cox,"Anna Paquin,Ryan Phillippe,Luke Wilson,Powers Boothe,Riley Thomas Stewart,Ursula Parker,Christa Campbell,Tess Harper,Johnnie Brannon,Kristen Williams,Simona Williams","Pressured by his deceased mother's ghost to return home to the family he abandoned, a former addict grabs a bag of pills and a sack of marijuana and hits the road to Shreveport.",4.50829,5.2,46,88.0,"Comedy,Drama","brother brother relationship,drug addiction,sister-in-law",United States of America,97.0
4153,17768,A Funny Thing Happened on the Way to the Forum,Richard Lester,"Zero Mostel,Phil Silvers,Buster Keaton,Michael Crawford,Jack Gilford,Annette Andre,Michael Hordern,Leon Greene,Roy Kinnear,Alfie Bass,John Bluthal,Pamela Brown,Patricia Jessel,Beatrix Lehmann,Jon Pertwee,Helen Funai",A wily slave must unite a virgin courtesan and his young smitten master to earn his freedom.,8.902102,6.1,24,99.0,"Comedy,Music","virgin,ancient rome,freedom,sondheim,slave,based on stage musical,slave owner","United Kingdom,United States of America",50.0
4154,13516,Slacker Uprising,Michael Moore,"Michael Moore,Eddie Vedder,Robert Ellis Orrall,Steve Earle,Celeste Zappala,Eric Blickenstaff,Anthony Pietsch,Dante Zappala,Tim Goodrich,Abdul Henderson,Bill Scragg,Fred D'Amato,Mike Hoffman,Peter Buck,Michael Stipe,Mike Mills,Joe Vogel,Jeff Champagne,Joan Baez,Viggo Mortensen,Princeton Lyman,John Brown,Corrine Brown,Anne Wright,Gloria Steinem,Tom Morello,Roseanne Barr","Slacker Uprising is a movie of Michael Moore's tour of colleges in swing states during the 2004 election, with a goal to encourage 18–29 year olds to vote, and the response it received. The film is a re-edited version of Captain Mike Across America, which played at the Toronto International Film Festival in 2007. It is one of the first feature length films made by a known director to be released as a free and legal download online. The free download is only available to those residing in the United States and Canada. The film was also made available free for online viewing and download on the Lycos Cinema platform as well as iTunes and blip.tv. It had a one-night-only run at the Michigan Theater, where Michael Moore spoke briefly. The film is available in DVD format. Slacker Uprising features live performances or appearances by Eddie Vedder, Roseanne Barr, Joan Baez, Tom Morello, R.E.M., Steve Earle, and Viggo Mortensen. The original score is by Anti-Flag.",1.619635,5.9,10,102.0,Documentary,presidential elections,United States of America,91.0
4155,98549,The Legend of Hell's Gate: An American Conspiracy,Tanner Beard,"Eric Balfour,Lou Taylor Pucci,Henry Thomas,James Lafferty,Summer Glau,Jenna Dewan,Kevin Alejandro,Robert Buckley,Ryan Lee,Jamie Thomas King,Tanner Beard,Michael Taber,Glenn Morshower,William McNamara,Corey Knipe,Barry Tubb,Michael Spears,Eddie Spears,Stephen Monroe Taylor,Drew Waters,Chris Kincade,Jim Beaver,Zahn McClarnon,Buck Taylor,Russell Quinn Cummings,Evan Martin,Brendan Wayne,David H. Hickey,Steve Schmidt,Ken Luckey,Lukas Behnken,Meredith Giangrande,Marcos Akiaten,Bart Brown,Cathy Baron,Wally Welch,Christopher Stull,Jeff Schwan","In 1870s Texas, a ruthless bounty hunter and an Irish desperado flee the law with a young criminal claiming to possess a treasure more valuable than gold. Crossing paths with some of the West’s most notorious figures, the three outlaws fight for their lives in the pursuit of fame and fortune. Fueled by an ensemble cast and inspired by actual events, THE LEGEND OF HELL’S GATE blends legend and history into a Western spectacle that recounts a treacherous existence in post Civil War Texas.",1.002585,3.9,8,108.0,"Action,Adventure,History,Western",based on real events,United States of America,95.0
4156,312793,The Walking Deceased,Scott Dow,"Tim Ogletree,Troy Ogletree,Dave Sheridan,Joey Oglesby,Sophia Taylor Ali,Danielle Garcia,Mason Dakota Galyon,Jacqui Holland,Andrew Pozza,Richard Lukens,Martha Prentiss,Trenton Rostedt,Michael Jastroch,Wray Crawford,Cassandra Lazenby,Clint Hansen,Deauxma,Tiffany Braden,Conley Michelle Wehner,Philip Marlatt,Francis Casanova,Natalie Makenna,Billionna Olivia Reyes,Claire Tablizo,Emily Rose Tablizo,Jack Tablizo","THE WALKING DECEASED is the Scary Movie of the zombie genre, ripping on the biggest and best of zombie pop-culture, arguably the most crazed genre in the world. The story follows a group of survivors from all walks of the apocalypse – an idiotic Sheriff with definite coma-induced brain damage, his hardass son and a hobo with only a crossbow to stave off the walking dead, four squabbling friends forced to survive this zombieland together, and a lonely zombie who just needs love to fully regain his warm body – who leave their once-safe mall hideout in search of the rumored Safe Haven Ranch, a refuge untouched by the zombie virus that has ravaged humanity. But despite the comforting name, they discover that this sanctuary may not be as welcoming as advertised.",1.332804,4.2,35,90.0,"Science Fiction,Comedy","spoof,zombie",United States of America,99.0
4157,309919,The Curse of Downers Grove,Derick Martini,"Bella Heathcote,Lucas Till,Helen Slater,Penelope Mitchell,Mark L. Young,Zane Holtz,Tom Arnold,Kevin Zegers,Martin Spanjers,Jeff Staron,Marcus Giamatti,Sean Rosalies,Joel Michael Kramer","The town of Downers Grove looks like your average suburban neighborhood -- but Downers Grove has a disturbing secret.... For the past eight years, one senior from every high school graduating class has met a bizarre death right before graduation day. And this year, Chrissie Swanson has a terrible feeling that she is going to be the one to die. Can Chrissie survive the curse of Downers Grove or will she, like those seniors before her, fall prey to the town's deadly secret?",2.00163,4.4,24,89.0,"Thriller,Mystery,Horror,Drama","self-defense,car mechanic,graduation,high school,shooting,party,murder,curse,blood,teenager,attempted rape,aftercreditsstinger",United States of America,99.0
4158,299553,Shark Lake,Jerry Dugan,"Dolph Lundgren,James Chalke,Sara Malakul Lane,Michael Aaron Milligan,Ibrahim Renno Jr.,Miles Doleac,Melissa Bolona,Lance E. Nichols,Ted Ferguson,Kelsey Deanne,John Ceallach,Carol Ann Scruggs,Kim Baptiste,Ele Bardha","Meredith Hendricks happens to be the best cop in her quiet town on Lake Tahoe. When a black-market exotic species dealer named Clint is paroled from prison, something he let loose begins to make its presence known. Swimmers and land-lovers alike begin to become part of the food chain at an unbelievable rate. Meredith and her team discover that they're not just hunting one eating machine, but a whole family of them. Not everyone will make it out alive, but those who do will never forget this summer at Shark Lake.",1.187764,4.4,19,92.0,Thriller,"lake,shark attack",United States of America,99.0
